@relation 'MARSYAS_EMPTYhectorDataset.arff-weka.filters.unsupervised.attribute.Remove-R1,3-5,8-9,17-29,31,33-35,37-60,63,66-76,78-94,96-97,99-124'

@attribute Mean_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute output {0,1,2}

@data
0.097104,1.816297,0.711677,0.793132,-0.146395,0.656565,0.350255,-0.100955,0.301266,0.121946,1.547726,0.027218,4.448304,0.162779,0.374067,0.051006,0.076491,0.223703,0.022463,2.037983,2
0.144588,-0.062624,0.62869,0.562108,0.310445,1.257659,0.555321,0.569374,-0.322719,0.194666,1.79359,0.034075,4.153771,0.601052,2.618123,0.052931,0.053796,0.440518,0.01801,1.463685,2
0.102752,1.284913,-0.969718,1.345197,0.061957,0.656713,0.374817,-0.094552,-0.50598,0.07772,2.103452,0.025202,5.022192,0.422858,2.425664,0.038477,0.035909,0.160828,0.013824,2.039724,2
0.126059,-0.072574,-0.164845,1.399313,0.707443,1.183111,0.331746,-0.610771,-0.239101,0.441312,2.845982,0.043475,5.069934,0.801099,4.435077,0.045655,0.049818,0.066464,0.015196,2.053643,2
0.07999,3.216447,-0.750385,0.281274,-0.028117,1.529398,0.38872,-0.733731,-0.322,0.111627,2.050225,0.028513,4.566443,0.426668,2.452162,0.028888,0.0494,0.457631,0.010031,2.061687,2
0.056769,4.530973,-0.915468,0.858084,0.050937,1.006257,-0.031502,-0.366698,0.028807,0.126416,1.625957,0.018743,4.8372,0.22395,0.976916,0.020553,0.043879,0.181526,0.008545,2.052611,2
0.062091,4.104529,-1.151917,0.375261,-0.212119,1.368641,0.632872,-0.110657,0.205582,0.060298,1.485137,0.012881,4.651202,0.176652,1.076742,0.016225,0.040938,0.350717,0.005854,2.109848,2
0.048677,4.216708,-0.862789,1.132567,0.565551,1.030274,0.875311,0.28785,-0.148455,-0.033858,1.545374,0.011271,4.808282,0.18418,0.418877,0.015265,0.044061,0.595375,0.006385,2.12349,2
0.067061,3.982824,-0.889172,-0.265774,-0.255179,0.793135,0.662005,-0.429651,-0.061091,0.403909,1.652683,0.015566,4.566121,0.35702,1.88878,0.016151,0.06206,0.131659,0.005481,2.098378,2
0.095142,2.649412,-0.562681,0.613462,0.693916,0.797017,0.588483,-0.577954,-0.582099,-0.206505,1.808509,0.048157,4.274379,0.302411,1.529205,0.048659,0.084153,0.25977,0.019844,1.853105,2
0.1041,1.693825,-0.012007,0.851128,0.295274,0.514072,-0.347502,-0.652357,-0.320992,0.35609,1.974414,0.037015,4.437737,0.377259,1.640841,0.045786,0.074165,0.146235,0.020309,1.885138,2
0.104077,2.334924,-0.93754,1.554475,0.236105,0.513262,0.49737,-0.599432,-0.696716,-0.233337,1.947467,0.035575,3.646696,0.345386,1.818254,0.042239,0.077302,0.262446,0.017502,1.935368,2
0.07483,2.546379,-1.015666,2.040557,2.35464,1.492323,0.827632,0.33557,0.02211,-0.143706,1.897621,0.018936,4.579648,0.2924,1.477765,0.029896,0.075308,0.345774,0.013274,2.037095,2
0.110661,1.399821,-0.802529,0.834758,-0.579575,0.38867,0.548161,0.152156,0.224382,0.249082,1.831847,0.022472,4.605841,0.214325,1.423241,0.043744,0.056916,0.077114,0.018484,2.080066,2
0.092097,2.6251,-0.709236,0.221806,0.58766,0.542176,0.194683,-0.103359,-0.220532,0.57095,1.567783,0.0329,4.638308,0.274251,1.386114,0.037288,0.070623,0.100373,0.014817,2.019703,2
0.060609,4.394399,-0.928992,0.247956,-0.581123,1.012498,0.838446,-0.126532,0.078089,-0.339543,1.900233,0.031995,4.349349,0.278928,1.556143,0.014156,0.039787,0.184146,0.005273,2.189915,2
0.093248,2.322897,-0.4794,0.948386,0.258904,1.057646,-0.257614,-1.148012,-0.085167,0.580477,2.1396,0.027644,4.684133,0.368616,2.828196,0.040014,0.054162,0.117272,0.015793,1.947018,2
0.074006,2.433591,-0.96173,0.411679,1.19557,0.780459,-0.810942,-0.852274,-0.496556,0.699307,1.750699,0.016295,5.159225,0.235208,1.542494,0.027736,0.05157,0.478392,0.010303,1.916484,2
0.075877,2.791102,-1.699957,1.4914,1.114308,0.812429,-0.208735,-0.548967,-0.565031,0.78893,2.134517,0.024149,5.028368,0.265174,0.973796,0.026278,0.038858,0.423156,0.010612,2.002301,2
0.050556,3.914869,0.009179,0.56634,0.056779,0.378177,-0.025571,-0.819063,-0.017003,0.547205,1.686652,0.015855,5.034646,0.209076,0.856428,0.019786,0.053687,0.131422,0.009215,2.033094,2
0.099029,2.382119,-0.427669,0.289121,0.44395,0.332383,0.854189,0.350054,0.181005,0.048578,1.86755,0.024205,4.755877,0.304496,2.035465,0.046877,0.074528,0.271658,0.021719,2.045226,2
0.042271,4.514631,0.289711,1.321983,0.006241,0.181315,0.199418,0.164405,0.131667,0.114613,1.352262,0.015885,4.60443,0.066965,0.185643,0.016823,0.059556,0.065423,0.007488,1.943129,2
0.054495,4.65062,-1.400647,0.525375,-0.03759,1.108973,0.800436,-0.44991,-0.303853,-0.181824,1.617526,0.013098,4.392332,0.231369,1.053709,0.016301,0.038336,0.274102,0.006877,1.952636,2
0.063165,3.774612,-0.889533,0.481405,0.428445,1.59979,0.084147,-0.853588,-0.244684,0.16603,1.919505,0.022896,4.495995,0.402208,3.128116,0.016266,0.040787,0.45586,0.005334,2.060644,2
0.079472,3.224284,-0.622893,-0.24461,0.170472,1.037693,0.02441,-0.34918,-0.102762,0.399016,1.611968,0.022353,4.588304,0.343902,1.964145,0.02587,0.056897,0.074703,0.009503,2.024674,2
0.046496,4.406217,-0.967021,1.169328,1.036524,1.150626,0.312606,-0.049394,-0.170355,-0.038363,1.641681,0.008615,4.656598,0.271216,1.138971,0.010508,0.034372,0.320936,0.004278,2.033037,2
0.09975,1.404826,0.452885,0.930201,1.380524,1.439046,0.009132,0.394719,0.278958,0.287702,1.714894,0.028618,4.605703,0.257236,0.982771,0.051466,0.073471,0.156042,0.02177,1.816808,2
0.047513,5.168433,-1.185455,1.137979,0.033131,0.368396,0.808061,0.497669,-0.119247,-0.117578,1.511849,0.009971,4.096157,0.309238,1.198573,0.009633,0.037714,0.12753,0.004172,2.173648,2
0.081702,2.101325,-0.923214,2.558797,1.45382,1.317404,0.818447,-0.047144,0.592482,0.308693,2.007591,0.056234,4.74119,0.279795,0.93285,0.035099,0.06295,0.083606,0.015425,2.03088,2
0.103971,1.961056,0.180747,-0.270801,-1.08594,0.893304,0.263233,-0.400215,-0.193893,-0.19725,2.409126,0.029358,4.630506,0.55451,2.647965,0.049541,0.08207,0.26941,0.020292,1.954853,2
0.123032,-0.326,-0.231901,0.767255,-0.265564,0.829971,0.292202,0.333276,-0.396026,-0.079496,2.533327,0.017558,5.149925,0.773179,8.676236,0.039479,0.025835,0.123123,0.013913,2.082514,2
0.10399,0.918208,-0.161176,-0.532712,-0.230226,0.900128,0.199747,0.206878,-0.156003,-0.22804,2.484784,0.018524,4.838421,0.745759,4.411794,0.039723,0.047215,0.388569,0.013138,1.982063,2
0.142277,-0.64343,1.169941,1.742386,-0.052876,0.745027,0.070392,1.248092,0.296128,-0.465871,1.765138,0.028101,5.329033,0.335912,2.394668,0.045686,0.020879,0.248586,0.016034,2.159083,2
0.071557,3.18483,-0.723857,1.293082,1.130947,1.687199,1.128005,0.007667,-0.071784,-0.177528,1.898074,0.047946,4.097198,0.279279,1.112194,0.029611,0.044488,0.274345,0.012877,2.009523,2
0.062231,4.025565,-0.77542,0.514103,-0.265422,0.940956,0.989732,-0.518851,0.133765,0.08718,1.521008,0.025288,4.589184,0.175433,0.585058,0.021719,0.04734,0.232677,0.008803,2.094488,2
0.071278,3.918298,-0.569814,-0.440192,-0.246857,0.989175,0.602906,-0.210356,-0.102232,0.284935,1.679196,0.028059,4.085504,0.355737,3.025531,0.025349,0.064331,0.093372,0.010354,1.921525,2
0.06896,3.347405,-0.977989,0.366409,0.484077,0.954143,0.417319,0.948255,0.509115,0.207403,1.802066,0.011184,4.601644,0.239026,1.715888,0.020184,0.05416,0.087529,0.008026,2.121703,2
0.077907,3.419948,-0.188453,0.260881,-0.760457,0.793022,0.863414,-0.471384,-0.088712,0.380381,1.630822,0.023936,4.393016,0.253234,1.238694,0.029738,0.061016,0.09041,0.010961,2.061333,2
0.080743,3.26643,-0.431229,0.181405,-0.447055,0.969325,0.490152,-0.280446,-0.126114,0.370058,1.691073,0.051193,4.504117,0.255694,1.090241,0.031309,0.051946,0.043374,0.011685,2.022999,2
0.048412,4.172147,-0.724843,1.028908,0.830563,0.786665,0.968773,-0.370941,-0.14281,-0.034695,1.500064,0.016151,4.771872,0.16832,0.526438,0.015863,0.037266,0.211693,0.005738,2.118536,2
0.062148,2.977965,-0.294736,0.705988,1.649035,1.528917,0.204797,0.417162,0.200341,-0.078786,1.450126,0.035595,4.532605,0.120038,0.278576,0.026032,0.052646,0.302961,0.010944,1.980488,2
0.067984,3.223657,-0.055087,0.534779,-0.318104,0.950318,-0.722676,-1.296979,-0.115656,0.736311,1.960868,0.015596,5.015753,0.28734,1.679551,0.025332,0.050654,0.202631,0.008597,2.040692,2
0.086299,2.30957,-1.179015,0.68268,0.516447,0.385178,0.181801,-0.013654,-0.403814,-0.084507,2.578569,0.023116,4.971647,0.810213,3.3504,0.031419,0.038657,0.286933,0.011585,2.092937,2
0.099759,2.202628,-1.638021,1.885186,0.809479,0.842485,-0.208968,-0.539214,-0.263507,0.110787,2.447197,0.026895,4.923888,0.473433,3.049498,0.041097,0.101855,0.221593,0.019994,2.002725,2
0.112159,1.025553,-0.447108,1.966327,0.147877,0.629297,0.607608,-0.013037,-0.252795,0.252798,1.688761,0.033275,4.682691,0.248293,1.252229,0.043411,0.048386,0.386979,0.01697,2.052212,2
0.08888,2.451323,-0.446385,0.51556,-0.143161,1.004689,1.043454,-0.388634,0.011899,0.045859,2.459627,0.016604,4.677745,0.567606,2.971493,0.034552,0.042978,0.699464,0.012668,2.062668,2
0.055168,4.450109,-1.239899,0.360277,0.11642,1.045833,0.802011,-0.231706,-0.111027,-0.050915,1.750155,0.016082,4.45367,0.237246,0.895811,0.015953,0.039437,0.433894,0.006561,2.076212,2
0.076831,3.598376,-0.522205,-0.339724,-0.581141,0.720992,0.995533,-0.491191,-0.197852,0.286679,1.83491,0.033706,4.369344,0.241839,1.923533,0.024992,0.066939,0.079566,0.009241,2.01656,2
0.056955,3.938421,-0.611928,0.735631,1.38027,0.970634,0.184515,-0.116191,0.250145,0.166431,1.742951,0.028449,4.672258,0.295021,1.691741,0.01456,0.037568,0.309852,0.005314,2.104678,2
0.050339,3.882975,-0.341353,0.895336,0.763289,1.33463,0.783491,-0.435051,-0.120071,-0.087202,1.559772,0.028744,4.786563,0.18358,0.695052,0.015644,0.037207,0.281519,0.005405,2.165572,2
0.076605,2.743686,-0.79628,2.038313,2.353841,1.540499,0.803956,0.045261,0.190714,-0.183568,2.024821,0.028209,4.369441,0.356555,1.719529,0.031496,0.076604,0.263968,0.015506,2.035266,2
0.087772,2.890255,-0.351131,1.319413,0.410827,0.584593,0.458875,0.046537,0.121801,0.091307,1.473179,0.046172,4.183212,0.158505,0.476632,0.043118,0.081602,0.088745,0.018804,2.165843,2
0.085666,2.18353,-1.643736,0.55842,0.426999,0.927904,1.094683,-0.063329,0.066922,0.1908,1.746113,0.031472,3.562416,0.345522,4.333203,0.022891,0.047257,0.377793,0.007297,1.74532,2
0.113986,0.680613,0.444996,1.869635,0.463571,1.278713,0.736747,0.579535,0.127335,-0.214968,1.780449,0.022019,4.415572,0.320481,1.840922,0.051174,0.054962,0.076524,0.022349,2.136653,2
0.142054,0.048639,0.161735,0.749735,0.396594,0.013125,0.847588,0.622133,-0.302622,-0.18825,2.318811,0.045471,4.55063,0.459157,5.029591,0.056161,0.066697,0.206278,0.020282,2.064367,2
0.099882,2.247282,-1.606881,0.707504,0.093526,0.730842,0.533103,0.040743,-0.355971,-0.069465,2.334797,0.031688,3.683829,0.540676,2.833964,0.037547,0.05251,0.243776,0.014992,1.975938,2
0.100123,2.391127,-1.21808,0.903236,-0.319928,0.94997,0.656242,0.249448,-0.184402,0.266857,1.553147,0.027217,4.273196,0.15231,0.657097,0.046063,0.07997,0.464125,0.021293,2.048384,2
0.100032,1.553458,-0.403401,1.258584,0.152521,0.599613,0.579928,0.074976,-0.414394,-0.52966,2.17935,0.029541,4.297487,0.631654,3.807834,0.042362,0.03859,0.23501,0.017199,2.216424,2
0.111022,1.421362,-1.292359,0.602025,0.476126,0.886207,0.451844,-0.017054,0.436623,0.187864,1.83421,0.029179,4.192626,0.253167,1.259436,0.031404,0.062211,0.391687,0.01173,1.337539,2
0.124186,2.007493,-0.714344,0.255223,-0.017474,1.156836,0.629494,-0.334094,0.232649,0.200499,2.08532,0.037107,4.15805,0.326479,1.439506,0.062491,0.081074,0.059502,0.029769,1.960812,2
0.109856,1.547406,-0.439476,0.480494,0.084156,0.498856,-0.878541,-0.566385,-0.411895,0.249328,1.973458,0.051207,4.547495,0.307439,1.538918,0.045324,0.065301,0.077145,0.016843,1.864111,2
0.117419,1.458033,0.435871,1.000187,0.521345,1.188832,0.114741,-1.105513,0.067575,0.493999,1.496564,0.027213,4.404857,0.142436,0.725874,0.058752,0.087002,0.089929,0.024245,1.99402,2
0.069465,3.817709,-1.24906,0.447548,0.333421,1.00099,0.084829,-0.469993,-0.289387,0.282323,1.647672,0.020007,4.664198,0.346753,1.947263,0.021996,0.049172,0.059147,0.008644,2.027255,2
0.069193,3.498907,-1.385054,0.755403,0.482204,0.899318,0.602159,0.341257,-0.596943,-0.127524,1.851548,0.019459,4.58763,0.243106,1.689996,0.017961,0.042917,0.38089,0.005618,2.09097,2
0.064153,4.039326,-1.154213,0.081482,0.762818,0.866151,-0.116505,-0.238518,-0.195059,0.245475,1.790965,0.022257,4.451053,0.294275,1.418518,0.017081,0.048448,0.072296,0.006271,2.07066,2
0.054053,4.118237,-0.98646,1.104127,0.592964,1.255971,0.581768,-0.191708,-0.073853,0.229843,1.639342,0.025714,4.766573,0.167771,0.564745,0.018943,0.035304,0.372979,0.007157,2.026653,2
0.029833,5.318691,0.54496,0.642727,-0.09765,0.700465,0.723981,0.613068,0.118181,-0.046004,1.310743,0.020114,4.198446,0.095099,0.332276,0.005409,0.021374,0.085382,0.003976,2.023007,2
0.15043,-0.39471,0.688791,0.77157,0.087638,0.164003,1.313638,-0.369578,0.05647,0.551393,2.268948,0.045893,3.910472,0.522862,4.321693,0.059588,0.060976,0.064155,0.022689,1.764937,2
0.112569,1.330636,-0.973676,0.589311,0.448212,1.075964,0.180136,-0.134328,-0.329249,0.325722,1.779343,0.022161,3.338757,0.267402,1.722307,0.032548,0.046753,0.103816,0.012125,1.933848,2
0.099914,1.455207,-1.736861,0.865346,0.632661,0.978845,0.60127,0.176384,-0.525365,-0.087468,1.994399,0.020226,3.738728,0.372523,3.572237,0.028617,0.049473,0.211219,0.012412,1.980068,2
0.110778,1.351733,-1.42836,2.356624,0.180666,0.836762,-0.373845,-0.592075,-0.461783,0.209321,2.883816,0.030551,4.952806,0.425878,4.258996,0.043401,0.059166,0.117793,0.01914,2.029555,2
0.088964,2.418326,-1.090386,1.080596,0.244257,0.844525,0.887658,-0.503626,-0.65889,0.307284,2.143096,0.021181,3.533302,0.415715,3.547917,0.029528,0.033761,0.23294,0.008592,2.053105,2
0.108451,1.318161,-0.900533,0.745996,0.145727,0.718031,1.072564,-0.485551,-0.747718,-0.074093,2.550756,0.024032,3.977833,0.668944,4.899872,0.040187,0.05056,0.289285,0.01314,2.186,2
0.084957,2.395686,-1.029062,1.135567,0.539993,0.810326,0.685678,-0.210619,-0.915278,0.031841,2.137499,0.024154,3.509198,0.51031,3.279996,0.020957,0.027974,0.378946,0.010448,2.037914,2
0.077185,2.451908,-1.297066,0.955009,2.299604,1.448251,-0.59794,-0.380257,0.270361,0.469748,2.6774,0.027213,4.41805,0.597875,7.900543,0.021948,0.052698,0.127028,0.009,2.010888,2
0.084458,3.293717,-0.461587,0.432511,-0.426327,0.999447,1.023807,0.008003,0.007199,-0.134356,1.94128,0.023972,4.435698,0.312697,1.855627,0.031388,0.061946,0.081083,0.014065,2.043374,2
0.105933,1.880633,-0.876793,1.464217,0.304249,0.343344,0.872489,0.521935,0.153133,-0.184604,2.160009,0.03314,4.312457,0.436397,3.151964,0.041444,0.05875,0.090023,0.019175,2.079274,2
0.115426,0.749211,-1.177209,0.842949,0.674344,1.518856,0.414571,0.333495,0.76213,0.051737,1.640086,0.044584,4.311331,0.171118,1.636226,0.045705,0.058082,0.083823,0.020116,1.968982,2
0.114933,0.811227,-1.049471,0.783208,0.640277,1.495883,0.443199,0.278687,0.490893,0.083491,1.928457,0.041027,4.534953,0.340007,1.418343,0.044309,0.054186,0.234288,0.019059,1.968065,2
0.083661,3.160275,-0.683734,0.900474,-0.168181,0.691778,0.381531,0.76716,0.49582,-0.527392,1.840827,0.030217,4.403166,0.312837,1.651304,0.029227,0.05563,0.264308,0.013339,2.063786,2
0.048137,4.254953,-0.687765,0.985189,1.201686,1.202206,0.284471,0.411623,0.465086,-0.360422,1.644922,0.011282,4.541746,0.224946,0.772384,0.008952,0.032041,0.274573,0.004145,2.118069,2
0.070841,3.363956,-0.637871,0.928338,0.95698,1.258516,0.055226,0.976397,0.564755,0.341574,1.697296,0.015332,4.467018,0.237324,1.325713,0.02443,0.059447,0.146784,0.00963,2.137872,2
0.054331,3.634902,-0.72971,1.87966,1.501262,1.650928,0.51744,0.428093,-0.111395,0.093099,1.652983,0.015804,4.632819,0.174229,0.609253,0.020339,0.053187,0.324773,0.008645,2.028333,2
0.047173,4.069274,-1.199687,1.902934,2.083803,1.845856,0.609848,0.371554,0.435888,-0.105431,1.875559,0.022428,4.4329,0.290766,1.369644,0.00888,0.033377,0.125087,0.004056,2.034034,2
0.046158,4.698001,-2.191394,1.35052,1.050326,1.489275,1.333994,0.370519,0.299617,-0.17216,1.498404,0.015476,4.028821,0.305251,1.266164,0.008218,0.027506,0.077734,0.004086,2.076488,2
0.155081,0.270727,-1.122226,1.271303,0.756482,0.904737,0.994382,0.331267,-0.638386,0.253702,3.086059,0.045988,4.498181,0.970927,5.968216,0.074694,0.078686,0.350023,0.031656,1.950134,2
0.126514,0.869825,-0.890695,1.795877,1.185755,0.613251,0.363971,-0.369582,-0.178661,0.556345,2.86364,0.021729,4.812054,0.649902,4.263769,0.055134,0.071017,0.143467,0.02254,2.072613,2
0.088119,2.431865,-0.385873,1.561243,0.325229,0.573057,0.160913,0.060505,-0.405202,0.277457,1.829657,0.021997,3.796818,0.332629,1.044635,0.025921,0.037426,0.334019,0.010201,1.926408,2
0.109255,1.523012,-0.342974,0.691701,0.315442,0.840903,0.634169,-0.066484,0.065405,0.475929,1.764456,0.029984,3.745347,0.215607,0.996178,0.027054,0.041535,0.145932,0.010588,1.920043,2
0.123391,0.922802,0.019226,0.284541,0.395346,0.836631,-0.581741,-0.00869,-0.778191,0.421382,1.899643,0.021802,4.832392,0.278736,1.157664,0.05088,0.068992,0.219546,0.020287,1.961606,2
0.147217,-0.52286,0.196594,0.380161,0.023314,1.848611,0.563754,-0.653989,0.085911,-0.021292,2.166792,0.027354,4.521256,0.44612,2.069654,0.055157,0.071032,0.039395,0.021927,1.930649,2
0.066632,3.648562,-0.58969,0.358061,0.053684,0.502468,0.340854,0.542076,0.119766,-0.028836,1.53171,0.010751,4.445581,0.181123,0.673836,0.01979,0.062551,0.359017,0.007341,2.06707,2
0.071034,3.33037,-0.853337,0.506247,0.919767,0.85005,0.3303,0.121144,0.073092,-0.09629,1.693084,0.02155,4.704378,0.22592,0.987986,0.024113,0.056434,0.310406,0.009544,2.023644,2
0.085743,2.6123,-0.691038,0.762184,-0.002971,0.772626,0.748353,-0.163446,-0.045568,0.105025,2.590777,0.030136,4.841896,0.774894,3.783123,0.03664,0.045051,0.551116,0.013266,1.99262,2
0.107869,1.168799,-0.384738,1.249982,0.859279,0.730715,0.459843,-0.116936,-0.390126,0.657411,2.121111,0.044181,4.67699,0.387644,1.290463,0.04928,0.072392,0.04243,0.019419,2.048526,2
0.125371,-0.287338,0.261396,1.246472,0.404427,0.344185,-0.468012,-0.133943,-0.635637,-0.290372,2.277907,0.025149,5.059858,0.442365,3.582561,0.041909,0.056987,0.17291,0.014291,1.967523,2
0.13669,-0.353208,-0.669327,1.18913,1.52868,0.406494,-0.362251,-0.357379,-0.241001,-0.223693,2.447553,0.040988,5.14097,0.571499,3.86943,0.055487,0.068278,0.333878,0.020175,1.971778,2
0.11329,-0.769239,0.480617,-0.139428,-0.292144,0.697662,0.042588,0.196867,-0.497194,0.079283,3.105595,0.024271,4.905722,1.108024,11.252648,0.03241,0.025609,0.506041,0.012618,1.984242,2
0.090395,1.872702,-0.260509,0.374936,0.500944,0.327924,0.47236,-0.215512,-0.579225,0.487346,2.035194,0.046323,5.106834,0.541123,3.321561,0.037698,0.058354,0.518853,0.014119,2.04842,2
0.055363,3.637171,-1.219758,1.464081,1.66135,1.24437,0.477162,0.666827,-0.208606,-0.193093,1.642495,0.04879,4.748694,0.227463,0.946978,0.018572,0.05175,0.343797,0.006965,2.020441,2
0.058781,4.1417,-1.220802,1.175984,0.611665,0.793077,0.70855,0.394398,0.274621,-0.048608,1.563364,0.013044,4.709599,0.200369,0.52531,0.016974,0.034153,0.342501,0.006482,2.072979,2
0.075569,3.442904,-0.860227,1.075242,0.880037,0.881915,-0.190062,0.631346,0.202843,0.032777,1.722352,0.018806,4.486066,0.347974,1.88043,0.025344,0.063886,0.112227,0.01082,2.108209,2
0.074556,2.851982,-1.206629,1.770708,1.297543,1.25416,1.130962,-0.068591,0.308478,0.103888,2.268467,0.017546,4.795255,0.552336,1.972272,0.032354,0.041889,0.050264,0.014,2.043738,2
0.066874,3.405762,-1.348967,1.077718,1.543079,1.739482,0.390578,0.344087,-0.220995,-0.605951,1.830003,0.022376,4.41292,0.265112,1.514791,0.021279,0.053722,0.106099,0.00852,2.021843,2
0.078299,3.216364,-0.697193,0.969503,0.735904,1.404814,0.475582,0.158428,-0.117932,-0.747157,1.810859,0.022444,4.489698,0.272245,1.607334,0.033172,0.077867,0.031299,0.014424,2.005457,2
0.086928,2.696079,-0.8106,0.804654,0.166701,1.104087,0.863327,0.128634,-0.145147,-0.320049,1.817894,0.035188,4.694882,0.273881,1.5901,0.038659,0.062224,0.251925,0.016384,1.997987,2
0.097425,1.965016,-0.552879,0.578065,0.231272,0.485367,0.345795,-0.431375,0.10044,0.43644,2.134701,0.02527,4.597745,0.414223,3.129401,0.038712,0.047283,0.13505,0.013642,1.864459,2
0.070652,3.245392,-1.200028,0.881182,0.924941,1.320557,0.717221,0.484073,-0.394285,-0.370066,1.677124,0.021798,4.433201,0.299446,1.432051,0.024904,0.054427,0.277429,0.00904,2.008357,2
0.062968,3.762044,-1.496663,0.969243,1.353473,1.641681,0.247543,0.556556,-0.373132,-0.452607,1.735754,0.024732,4.318911,0.34031,1.994815,0.017397,0.046956,0.238483,0.006125,1.972617,2
0.08201,2.50733,-1.270288,1.411032,1.795353,1.433637,0.610715,0.26277,-0.270463,-0.078284,2.051382,0.028001,4.694379,0.320895,1.382962,0.032018,0.055126,0.118782,0.013304,2.000819,2
0.092728,1.881978,-0.748264,1.709183,1.639263,1.413071,0.470631,0.215148,-0.283881,0.180801,1.978405,0.023344,4.686615,0.26117,1.322635,0.040575,0.054446,0.107949,0.01597,2.011073,2
0.085326,2.809624,-1.267573,1.352044,1.581986,1.263174,0.127137,0.28221,-0.331519,-0.183439,1.98111,0.020416,4.299545,0.373558,2.58625,0.030255,0.054712,0.142486,0.013744,1.976344,2
0.083633,2.779374,-1.442309,1.23037,1.749456,1.590394,0.005731,0.324491,-0.042048,0.099342,2.425912,0.018276,4.221238,0.343464,3.99533,0.029734,0.056253,0.109285,0.013546,2.008833,2
0.065008,3.724416,-0.182958,0.879087,0.561402,0.111867,0.480002,0.310203,-0.095214,0.332752,1.382148,0.021234,4.689923,0.140062,0.558053,0.025611,0.058205,0.235446,0.010645,1.962117,2
0.077558,3.537222,-1.114667,0.958869,0.920147,1.186977,-0.334298,0.748733,0.22135,-0.209317,1.862597,0.022443,4.565964,0.357637,1.632743,0.02619,0.062473,0.094149,0.011339,2.073736,2
0.086227,2.23962,-0.89268,1.895461,0.268222,0.86349,1.389676,0.403791,-0.259102,-0.010216,2.46461,0.030415,4.708791,0.697905,2.113418,0.038298,0.050712,0.111539,0.016113,1.976424,2
0.078574,3.347849,-1.48162,0.837259,0.866179,1.339427,0.341315,0.155099,-0.287991,-0.539335,1.988417,0.027733,4.295501,0.223668,1.689933,0.026997,0.078546,0.065579,0.010625,1.992392,2
0.097298,2.252468,-0.045037,0.417019,-0.45182,0.776054,0.708908,-0.592092,-0.464044,0.220145,1.777251,0.037132,4.424617,0.41377,1.856865,0.048738,0.063038,0.170656,0.020065,1.937841,2
0.089451,2.174168,-0.862924,1.227042,-0.176684,1.039557,1.652529,0.467752,-0.483576,0.00597,2.544646,0.02468,4.474306,0.72626,3.247584,0.0372,0.047405,0.345551,0.013336,1.880186,2
